score,category,display_scope,profile_id,plant_name,scientific_name,family,family_latin,page,printed_page,source,current_value,expected_or_check,reason,evidence
72,ocr_page_missing,profile_candidate,plant-profile-004273,コイブキアザミ,Cirsium confertissimum,キク科,ASTERACEAE,252,502,日本の野生植物 第2巻,252,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003240,コイワザクラ,Primula reinii,サクラソウ科,PRIMULACEAE,122,,日本の野生植物 第2巻,122,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004851,コウグイスカグラ,Lonicera ramosissima,スイカズラ科,CAPRIFOLIACEAE,313,,日本の野生植物 第2巻,313,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004342,コウシュウヒゴタイ,Saussurea amabilis,キク科,ASTERACEAE,257,513,日本の野生植物 第2巻,257,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002492,コウシュンカズラ,Tristellateia australasiae,キントラノオ科,MALPIGHIACEAE,17,,日本の野生植物 第2巻,17,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004058,コウシンソウ,Pinguicula ramosa,タヌキモ科,LENTIBULARIACEAE,222,,日本の野生植物 第2巻,222,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004352,コウシンヒゴタイ,Saussurea pseudosagitta,キク科,ASTERACEAE,257,,日本の野生植物 第2巻,257,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004412,コウゾリナ,Picris hieracioides,キク科,ASTERACEAE,263,525,日本の野生植物 第2巻,263,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003146,コウツギ,Deutzia floribunda,アジサイ科,HYDRANGEACEAE,110,219,日本の野生植物 第2巻,110,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004482,コウモリソウ,Parasenecio maximowiczianus,キク科,ASTERACEAE,272,,日本の野生植物 第2巻,272,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004172,コウヤボウキ,Pertya seandens,キク科,ASTERACEAE,242,,日本の野生植物 第2巻,242,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004497,コウリンカ,Tephroseris flammea subsp. glabrifolia,キク科,ASTERACEAE,274,546,日本の野生植物 第2巻,274,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004496,コウリンギク,Seneeio argunensis,キク科,ASTERACEAE,273,,日本の野生植物 第2巻,273,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002632,コオトギリ,Hypericum hakonense,オトギリソウ科,HYPERICACEAE,37,,日本の野生植物 第2巻,37,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004411,コオニタビラコ,Lapsanastrum apogonoides,キク科,ASTERACEAE,263,524,日本の野生植物 第2巻,263,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003605,コカモメヅル,Vincetoxicum floribundum,キョウチクトウ科,APOCYNACEAE,163,,日本の野生植物 第2巻,163,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002787,コカラスザンショウ,Zanthoxylum fauriei,ミカン科,RUTACEAE,58,114,日本の野生植物 第2巻,58,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003166,コガクウツギ,Hortensia luteovenosa,アジサイ科,HYDRANGEACEAE,112,,日本の野生植物 第2巻,112,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002992,コガネギシギシ,Rumex maritimus,タデ科,POLYGONACEAE,90,,日本の野生植物 第2巻,90,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002834,コガンピ,Diplomorpha gaapi,ジンチョウゲ科,THYMELAEACEAE,66,130,日本の野生植物 第2巻,66,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003791,コキクモ,Limnophila indiea,オオバコ科,PLANTAGINACEAE,187,,日本の野生植物 第2巻,187,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002993,コギシギシ,Rumex dentatus,タデ科,POLYGONACEAE,90,,日本の野生植物 第2巻,90,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002776,コクサギ,Orixa japonica,ミカン科,RUTACEAE,56,,日本の野生植物 第2巻,56,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002608,コケオトギリ,Hyperieum laxum,オトギリソウ科,HYPERICACEAE,36,,日本の野生植物 第2巻,36,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004012,コケコゴメグサ,Euphrasia kisoalpina,ハマウツボ科,OROBANCHACEAE,217,,日本の野生植物 第2巻,217,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004556,コケセンボンギク,Lagenophora lanata,キク科,ASTERACEAE,278,,日本の野生植物 第2巻,278,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003427,コケモモ,Vaccinium vitis-idaea,ツツジ科,ERICACEAE,142,,日本の野生植物 第2巻,142,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003530,コケリンドウ,Gentiana squarrosa,アカネ科,RUBIACEAE,155,,日本の野生植物 第2巻,155,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004688,コゴメギク,Galinsoga parvillora,キク科,ASTERACEAE,293,,日本の野生植物 第2巻,293,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004718,コシアブラ,Chengiopanax sciadophylloides,ウコギ科,ARALIACEAE,297,592,日本の野生植物 第2巻,297,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004054,コシオガマ,Phtheirospermum japonieum,ハマウツボ科,OROBANCHACEAE,221,,日本の野生植物 第2巻,221,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004612,コシカギク,Matricaria matricarioides,キク科,ASTERACEAE,284,566,日本の野生植物 第2巻,284,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004524,コシキギク,Aster koshikiensis,キク科,ASTERACEAE,276,550,日本の野生植物 第2巻,276,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002829,コショウノキ,Daphne kiusiana,ジンチョウゲ科,THYMELAEACEAE,65,,日本の野生植物 第2巻,65,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003964,コシロネ,Lycopus cavaleriei,シソ科,LAMIACEAE,210,,日本の野生植物 第2巻,210,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004394,コスギニガナ,Ixeridium yakuinsulare,キク科,ASTERACEAE,261,,日本の野生植物 第2巻,261,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002555,コスミレ,Viola japonica,スミレ科,VIOLACEAE,30,58,日本の野生植物 第2巻,30,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004660,コセンダングサ,Bidens pilosa,キク科,ASTERACEAE,290,,日本の野生植物 第2巻,290,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004059,コタヌキモ,Utricularia intermedia,タヌキモ科,LENTIBULARIACEAE,222,,日本の野生植物 第2巻,222,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004080,コダチスズムシソウ,Strobilanthes glandulifera,キツネノマゴ科,ACANTHACEAE,225,449,日本の野生植物 第2巻,225,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004835,コツクバネウツギ,Abelia serrata,スイカズラ科,CAPRIFOLIACEAE,311,,日本の野生植物 第2巻,311,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003213,コツマトリソウ,,,,120,239,日本の野生植物 第2巻,120,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004689,コトブキギク,Tridax procumbens,キク科,ASTERACEAE,293,,日本の野生植物 第2巻,293,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003214,コナスビ,Lysimachia japoniea,サクラソウ科,PRIMULACEAE,120,239,日本の野生植物 第2巻,120,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003906,コナミキ,Seutellaria guilielmii,シソ科,LAMIACEAE,202,,日本の野生植物 第2巻,202,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003282,コニシハイノキ,Symploeos konishii,ハイノキ科,SYMPLOCACEAE,126,,日本の野生植物 第2巻,126,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-002738,コハウチワカエデ,Acer sieboldianum,ムクロジ科,SAPINDACEAE,52,103,日本の野生植物 第2巻,52,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003292,コハクウンボク,Styrax shiraianus,エゴノキ科,STYRACACEAE,128,254,日本の野生植物 第2巻,128,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003055,コハコベ,Stellaria media,ナデシコ科,CARYOPHYLLACEAE,97,192,日本の野生植物 第2巻,97,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-004605,コハマギク,Chrysanthemum yezoense,キク科,ASTERACEAE,283,,日本の野生植物 第2巻,283,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
72,ocr_page_missing,profile_candidate,plant-profile-003836,コハマジンチョウ,Myoporum boninense,ゴマノハグサ科,SCROPHULARIACEAE,192,,日本の野生植物 第2巻,192,Cached OCR page should exist,The profile points to a page that is not present in the OCR cache.,
