audit_id,insect_id,current_japanese_name,source_japanese_name,canonical_reference,pdf_file,source_pdf_sha256,ocr_sha256,source_pdf_page,source_printed_page,source_ocr_line,plant_name,plant_family,match_method,decision,reviewed_on,review_note
kamikiri-host-index-184-191-0515,species-22960,マルモンサビカミキリ,マルモンサビカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17839,エノキ,アサ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたが、原典画像のニレ科見出しを確認。既存正規化データの現行分類に合わせ、植物科をアサ科へ統一。原典画像（PDF p.191、冊子p.714-715）で「エノキ」欄の「マルモンサビカミキリ」を確認。
KDB-0144,species-23049,ヒゲナガヒメルリカミキリ 基亜種,ヒゲナガヒメルリカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17839,エノキ,アサ科,exact_derived_base_name,include,2026-07-11,索引PDF p.191で学名が基亜種として明示され、種解説PDF p.162の基亜種見出しおよび normalized_data/insects.csv の同種群と一致。原典の旧分類「ニレ科」からサイト現行分類のアサ科へ正規化
kamikiri-host-index-184-191-0519,1-3,ウスバカミキリ 小笠原諸島亜種,オガサワラウスバカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17860,ウラジロエノキ,アサ科,reviewed_source_crosswalk,include,2026-07-11,OCRでは直前のブナ科を継承していたが、原典画像のニレ科見出しを確認。既存正規化データの現行分類に合わせ、植物科をアサ科へ統一。原典画像（PDF p.191、冊子p.714-715）で「ウラジロエノキ」欄の「オガサワラウスバカミキリ」を確認。原典名「オガサワラウスバカミキリ」を現行名「ウスバカミキリ 小笠原諸島亜種」へ照合。
KDB-0145,5-1,オガサワラコバネカミキリ 基亜種,オガサワラコバネカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17860,ウラジロエノキ,アサ科,exact_derived_base_name,include,2026-07-11,索引PDF p.191で学名が基亜種として明示され、種解説PDF p.6の基亜種見出しおよび normalized_data/insects.csv の同種群と一致。原典の旧分類「ニレ科」からサイト現行分類のアサ科へ正規化
kamikiri-host-index-184-191-0522,species-21910,ヒゲナガヒメカミキリ,ヒゲナガヒメカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17860,ウラジロエノキ,アサ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたが、原典画像のニレ科見出しを確認。既存正規化データの現行分類に合わせ、植物科をアサ科へ統一。原典画像（PDF p.191、冊子p.714-715）で「ウラジロエノキ」欄の「ヒゲナガヒメカミキリ」を確認。
KDB-0146,species-21954,オガサワラトラカミキリ 基亜種,オガサワラトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17860,ウラジロエノキ,アサ科,exact_derived_base_name,needs_review,2026-07-11,索引と種解説PDF p.82はいずれも Chlorophorus boninensis の種レベル記述。現行insects.csvでは同種群が複数亜種に分かれるが、索引の寄主記録に産地がなく基亜種へ一意に帰属できない。原典の旧分類「ニレ科」からサイト現行分類のアサ科へ正規化
kamikiri-host-index-184-191-0518,species-22054,オガサワライカリモントラカミキリ,オガサワライカリモントラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17860,ウラジロエノキ,アサ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたが、原典画像のニレ科見出しを確認。既存正規化データの現行分類に合わせ、植物科をアサ科へ統一。原典画像（PDF p.191、冊子p.714-715）で「ウラジロエノキ」欄の「オガサワライカリモントラカミキリ」を確認。
kamikiri-host-index-184-191-0517,species-22064,イエカミキリ,イエカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17860,ウラジロエノキ,アサ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたが、原典画像のニレ科見出しを確認。既存正規化データの現行分類に合わせ、植物科をアサ科へ統一。原典画像（PDF p.191、冊子p.714-715）で「ウラジロエノキ」欄の「イエカミキリ」を確認。
kamikiri-host-index-184-191-0520,species-22486,オガサワラカミキリ,オガサワラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17860,ウラジロエノキ,アサ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたが、原典画像のニレ科見出しを確認。既存正規化データの現行分類に合わせ、植物科をアサ科へ統一。原典画像（PDF p.191、冊子p.714-715）で「ウラジロエノキ」欄の「オガサワラカミキリ」を確認。
kamikiri-host-index-184-191-0523,species-22600,フタモンサビカミキリ,フタモンサビカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17860,ウラジロエノキ,アサ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたが、原典画像のニレ科見出しを確認。既存正規化データの現行分類に合わせ、植物科をアサ科へ統一。原典画像（PDF p.191、冊子p.714-715）で「ウラジロエノキ」欄の「フタモンサビカミキリ」を確認。
kamikiri-host-index-184-191-0521,species-22961,スジダカサビカミキリ,スジダカサビカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17860,ウラジロエノキ,アサ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたが、原典画像のニレ科見出しを確認。既存正規化データの現行分類に合わせ、植物科をアサ科へ統一。原典画像（PDF p.191、冊子p.714-715）で「ウラジロエノキ」欄の「スジダカサビカミキリ」を確認。
kamikiri-host-index-184-191-0524,species-22654,シロスジカミキリ,シロスジカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17872,アメリカニレ,ニレ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたため、原典画像と既存正規化データを照合し、植物科をニレ科へ訂正。原典画像（PDF p.191、冊子p.714-715）で「アメリカニレ」欄の「シロスジカミキリ」を確認。
KDB-0147,13-1,ノコギリカミキリ 基亜種,ノコギリカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17875,ハルニレ,ニレ科,exact_derived_base_name,include,2026-07-11,索引PDF p.191で学名が基亜種として明示され、種解説PDF p.5の基亜種見出しおよび normalized_data/insects.csv の同種群と一致。直前見出しの継承誤り「ブナ科」を原典段組みと現行分類に基づきニレ科へ補正
KDB-0148,4-1,コバネカミキリ 基亜種,コバネカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17875,ハルニレ,ニレ科,exact_derived_base_name,include,2026-07-11,索引PDF p.191で学名が基亜種として明示され、種解説PDF p.6の基亜種見出しおよび normalized_data/insects.csv の同種群と一致。直前見出しの継承誤り「ブナ科」を原典段組みと現行分類に基づきニレ科へ補正
kamikiri-host-index-184-191-0527,species-21973,キンケトラカミキリ,キンケトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17875,ハルニレ,ニレ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたため、原典画像と既存正規化データを照合し、植物科をニレ科へ訂正。原典画像（PDF p.191、冊子p.714-715）で「ハルニレ」欄の「キンケトラカミキリ」を確認。
kamikiri-host-index-184-191-0533,species-21984,ヨコヤマトラカミキリ,ヨコヤマトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17875,ハルニレ,ニレ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたため、原典画像と既存正規化データを照合し、植物科をニレ科へ訂正。原典画像（PDF p.191、冊子p.714-715）で「ハルニレ」欄の「ヨコヤマトラカミキリ」を確認。
kamikiri-host-index-184-191-0530,species-22015,コトラカミキリ,コトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17875,ハルニレ,ニレ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたため、原典画像と既存正規化データを照合し、植物科をニレ科へ訂正。原典画像（PDF p.191、冊子p.714-715）で「ハルニレ」欄の「コトラカミキリ」を確認。
kamikiri-host-index-184-191-0525,species-22045,ウスイロトラカミキリ,ウスイロトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17875,ハルニレ,ニレ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたため、原典画像と既存正規化データを照合し、植物科をニレ科へ訂正。原典画像（PDF p.191、冊子p.714-715）で「ハルニレ」欄の「ウスイロトラカミキリ」を確認。
kamikiri-host-index-184-191-0529,species-22650,クワカミキリ,クワカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17875,ハルニレ,ニレ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたため、原典画像と既存正規化データを照合し、植物科をニレ科へ訂正。原典画像（PDF p.191、冊子p.714-715）で「ハルニレ」欄の「クワカミキリ」を確認。
kamikiri-host-index-184-191-0531,species-22866,ナガゴマフカミキリ,ナガゴマフカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17875,ハルニレ,ニレ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたため、原典画像と既存正規化データを照合し、植物科をニレ科へ訂正。原典画像（PDF p.191、冊子p.714-715）で「ハルニレ」欄の「ナガゴマフカミキリ」を確認。
KDB-0149,species-22890,カタシロゴマフカミキリ 基亜種,カタシロゴマフカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17875,ハルニレ,ニレ科,exact_derived_base_name,include,2026-07-11,索引PDF p.191で学名が基亜種として明示され、種解説PDF p.94の基亜種見出しおよび normalized_data/insects.csv の同種群と一致。直前見出しの継承誤り「ブナ科」を原典段組みと現行分類に基づきニレ科へ補正
kamikiri-host-index-184-191-0528,species-22910,クモガタケシカミキリ,クモガタケシカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17875,ハルニレ,ニレ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたため、原典画像と既存正規化データを照合し、植物科をニレ科へ訂正。原典画像（PDF p.191、冊子p.714-715）で「ハルニレ」欄の「クモガタケシカミキリ」を確認。
kamikiri-host-index-184-191-0526,species-22927,キッコウモンケシカミキリ,キッコウモンケシカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,191,714-715,17875,ハルニレ,ニレ科,exact_japanese_name,include,2026-07-11,OCRでは直前のブナ科を継承していたため、原典画像と既存正規化データを照合し、植物科をニレ科へ訂正。原典画像（PDF p.191、冊子p.714-715）で「ハルニレ」欄の「キッコウモンケシカミキリ」を確認。
