audit_id,audit_batch,volume,source_pdf_file,source_pdf_sha256,reviewed_on,plant_name,scientific_name,family,family_latin,genus_jp,genus_scientific,habit,height,flower_period,distribution,habitat,similar_taxa,distinguishing_features,printed_page,source,pdf_page,extraction_method,decision,remove_source_plant_name,review_note
wildplants-v2-parser-miss-0208,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,ミヤマガマズミ,Viburnum wrightii,ガマズミ科,VIBURNACEAE,ガマズミ属,Viburnum,落葉低木,4 m,4月下旬～6月,朝鮮半島・千島列島（中部）・サハリン（南部）に分布する,南千島・北海道・本州・四国・九州の標高30～1400 mの丘陵地や山地の林に生える,,,618,日本の野生植物 第2巻,310,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,ミヤマガマメミ,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。 OCR候補名「ミヤマガマメミ」を「ミヤマガマズミ」へ訂正。
wildplants-v2-parser-miss-0209,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,エゾヒョウタンボク,Lonicera alpigena,スイカズラ科,CAPRIFOLIACEAE,スイカズラ属,Lonicera,落葉小高木,2～3 m,,南千島・北海道・本州（長野県・山梨県・静岡県の南アルプス亜高山帯と北本州の風穴地）に分布し、サハリンにも産する,,,,625,日本の野生植物 第2巻,313,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0210,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,キンギンボク,Lonicera morrowii,スイカズラ科,CAPRIFOLIACEAE,スイカズラ属,Lonicera,落葉低木,1～2 m,,,北海道（西南部）・本州（東北地方および日本海側）、韓国（鬱陵島）に自生,,,624,日本の野生植物 第2巻,313,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0211,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,オトコエシ,Patrinia villosa,スイカズラ科,CAPRIFOLIACEAE,オミナエシ属,Patrinia,多年草,,,北海道～奄美のほか、朝鮮半島・中国に分布する,,,,626,日本の野生植物 第2巻,314,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-v2-parser-miss-0212,volume2_legacy_parser_misses,2,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,2026-07-12,カノコソウ,Valeriana fauriei,スイカズラ科,CAPRIFOLIACEAE,カノコソウ属,Valeriana,多年草,,,南千島・北海道～九州、台湾・朝鮮半島・中国・ウスリー・サハリンに分布する,山地のやや湿った草地に生える多年草,,,628,日本の野生植物 第2巻,315,原PDF画像目視確認＋macOS Vision OCR補助＋手動要約,include,,原PDF画像の種見出しと本文境界を確認し、客観的事実のみ短く要約。主観・利用推奨・不確かなOCRは除外。
wildplants-vol1-coverage-0001,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,リュウキュウウマノスズクサ,,,,,,,,,,,,,57,日本の野生植物 第1巻,29,原PDF画像照合 + 全見出し監査,exclude_already_covered,,正名の客観プロフィールは既存データまたは先行監査で収録済み。
wildplants-vol1-coverage-0002,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,スナヅル,,,,,,,,,,,,,69,日本の野生植物 第1巻,35,原PDF画像照合 + 全見出し監査,exclude_already_covered,,正名の客観プロフィールは既存データまたは先行監査で収録済み。
wildplants-vol1-coverage-0003,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,シバニッケイ,Cinnamomum doederleinii var. doederleinii,クスノキ科,LAURACEAE,クスノキ属,Cinnamomum,常緑小高木,,5～6月,奄美大島・徳之島・沖永良部島・沖縄諸島・石垣島・西表島に分布する。,,,,70,日本の野生植物 第1巻,36,原PDF画像照合 + 全見出し監査,include,,原PDFの独立した番号付き種解説を画像照合し、客観的な形態・生育地・分布・花期のみを収録。主観的評価と採集・栽培上の助言は除外。
wildplants-vol1-coverage-0004,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ウスゲクロモジ,,,,,,,,,,,,,72,日本の野生植物 第1巻,37,原PDF画像照合 + 全見出し監査,exclude_not_numbered_species_entry,,検索表、別名・変種参照、または別種の番号付き解説へのOCR近似であり、独立した番号付き種解説ではない。
wildplants-vol1-coverage-0005,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ヤマコウバシ,,,,,,,,,,,,,72,日本の野生植物 第1巻,37,原PDF画像照合 + 全見出し監査,exclude_already_covered,,正名の客観プロフィールは既存データまたは先行監査で収録済み。
wildplants-vol1-coverage-0006,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,タブガシ,Machilus pseudokobu,クスノキ科,LAURACEAE,タブノキ属,Machilus,常緑高木,,3～5月,小笠原諸島（父島列島）に産する。,,,,74,日本の野生植物 第1巻,38,原PDF画像照合 + 全見出し監査,include,,原PDFの独立した番号付き種解説を画像照合し、客観的な形態・生育地・分布・花期のみを収録。主観的評価と採集・栽培上の助言は除外。
wildplants-vol1-coverage-0007,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ダイトウシロダモ,,,,,,,,,,,,,75,日本の野生植物 第1巻,38,原PDF画像照合 + 全見出し監査,exclude_not_numbered_species_entry,,検索表、別名・変種参照、または別種の番号付き解説へのOCR近似であり、独立した番号付き種解説ではない。
wildplants-vol1-coverage-0008,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,オオアマミテンナンショウ,,,,,,,,,,,,,79,日本の野生植物 第1巻,40,原PDF画像照合 + 全見出し監査,exclude_not_numbered_species_entry,,検索表、別名・変種参照、または別種の番号付き解説へのOCR近似であり、独立した番号付き種解説ではない。
wildplants-vol1-coverage-0009,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ウワジマテンナンショウ,,,,,,,,,,,,,80,日本の野生植物 第1巻,41,原PDF画像照合 + 全見出し監査,exclude_not_numbered_species_entry,,検索表、別名・変種参照、または別種の番号付き解説へのOCR近似であり、独立した番号付き種解説ではない。
wildplants-vol1-coverage-0010,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ヒトツバテンナンショウ,,,,,,,,,,,,,84,日本の野生植物 第1巻,43,原PDF画像照合 + 全見出し監査,exclude_already_covered,,正名の客観プロフィールは既存データまたは先行監査で収録済み。
wildplants-vol1-coverage-0011,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,カラスビシャク,Pinellia ternata,サトイモ科,ARACEAE,ハンゲ属,Pinellia,多年草,花茎20～40 cm,5～8月,北海道～琉球、朝鮮半島・中国に分布する。,畑の雑草として普通に見られる。,,,87,日本の野生植物 第1巻,44,原PDF画像照合 + 全見出し監査,include,,原PDFの独立した番号付き種解説を画像照合し、客観的な形態・生育地・分布・花期のみを収録。主観的評価と採集・栽培上の助言は除外。
wildplants-vol1-coverage-0012,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ミズバショウ,,,,,,,,,,,,,87,日本の野生植物 第1巻,44,原PDF画像照合 + 全見出し監査,exclude_already_covered,,正名の客観プロフィールは既存データまたは先行監査で収録済み。
wildplants-vol1-coverage-0013,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,リュウキュウハンゲ,Typhonium blumei,サトイモ科,ARACEAE,リュウキュウハンゲ属,Typhonium,,花茎4～12 cm,5～9月,九州（鹿児島県）～琉球・小笠原、中国南西部・台湾・東南アジア・インドに分布する。,,,,89,日本の野生植物 第1巻,45,原PDF画像照合 + 全見出し監査,include,リュウキュウハング,原PDFの独立した番号付き種解説を画像照合し、客観的な形態・生育地・分布・花期のみを収録。主観的評価と採集・栽培上の助言は除外。
wildplants-vol1-coverage-0014,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,イワショウブ,,,,,,,,,,,,,91,日本の野生植物 第1巻,46,原PDF画像照合 + 全見出し監査,exclude_already_covered,,正名の客観プロフィールは既存データまたは先行監査で収録済み。
wildplants-vol1-coverage-0015,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,スブタ,,,,,,,,,,,,,95,日本の野生植物 第1巻,48,原PDF画像照合 + 全見出し監査,exclude_already_covered,,正名の客観プロフィールは既存データまたは先行監査で収録済み。
wildplants-vol1-coverage-0016,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,セトヤナギスブタ,,,,,,,,,,,,,95,日本の野生植物 第1巻,48,原PDF画像照合 + 全見出し監査,exclude_already_covered,,正名の客観プロフィールは既存データまたは先行監査で収録済み。
wildplants-vol1-coverage-0017,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ヒロハトリゲモ,Najas chinensis,トチカガミ科,HYDROCHARITACEAE,イバラモ属,Najas,一年草,,7～9月,本州～琉球、東アジアに分布する。,ため池や水田に生える。,,,98,日本の野生植物 第1巻,50,原PDF画像照合 + 全見出し監査,include,,原PDFの独立した番号付き種解説を画像照合し、客観的な形態・生育地・分布・花期のみを収録。主観的評価と採集・栽培上の助言は除外。
wildplants-vol1-coverage-0018,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ネジレモ,Vallisneria natans var. bivaensis,トチカガミ科,HYDROCHARITACEAE,セキショウモ属,Vallisneria,,,,琵琶湖とその水系に分布する。,,セキショウモ,ネジレモはセキショウモと形態が似るが、葉がよくねじれ、葉縁全体に鋸歯がある。,99,日本の野生植物 第1巻,50,原PDF画像照合 + 全見出し監査,include,,原PDFの独立した番号付き種解説を画像照合し、客観的な形態・生育地・分布・花期のみを収録。主観的評価と採集・栽培上の助言は除外。
wildplants-vol1-coverage-0019,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ヒメイバラモ,,,,,,,,,,,,,98,日本の野生植物 第1巻,50,原PDF画像照合 + 全見出し監査,exclude_already_covered,,正名の客観プロフィールは既存データまたは先行監査で収録済み。
wildplants-vol1-coverage-0020,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ヒラモ,Vallisneria natans var. higoensis,トチカガミ科,HYDROCHARITACEAE,セキショウモ属,Vallisneria,,,,熊本県江津湖とその周辺にのみ分布する。,,セキショウモ,ヒラモはセキショウモに似るが、生育状態によって葉が長さ15～100 cm、幅6～13 mmの大型になる。,99,日本の野生植物 第1巻,50,原PDF画像照合 + 全見出し監査,include,,原PDFの独立した番号付き種解説を画像照合し、客観的な形態・生育地・分布・花期のみを収録。主観的評価と採集・栽培上の助言は除外。
wildplants-vol1-coverage-0021,volume1_full_heading_reconciliation,1,日本の野生植物 1- ソテツ科～コミカンソウ科.pdf,bcdcd5ac593747d6d58321d4a696ec96fb963233541af2a4666c4a1fbd1d4fb1,2026-07-12,ホソバノシバナ,,,,,,,,,,,,,100,日本の野生植物 第1巻,51,原PDF画像照合 + 全見出し監査,exclude_already_covered,,正名の客観プロフィールは既存データまたは先行監査で収録済み。
