audit_id,insect_id,current_japanese_name,source_japanese_name,canonical_reference,pdf_file,source_pdf_sha256,ocr_sha256,pdf_page,printed_page,emergence,host_plants,ecology,source_taxon,legacy_japanese_name,legacy_scientific_name,legacy_route_name,decision,reviewed_on,review_note,merge_into_insect_id
kamikiri-h2-001,species-22338,クロヨコモンヒメハナカミキリ,クロヨコモンヒメハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,27,387,7〜8月,,本州の三国山系を中心にきわめて局所的に分布し、針葉樹林帯から高山帯に現れる。ヨコモンヒメハナカミキリとの混生地ではより高標高地に棲み分け、ミチノクヒメハナカミキリとは異所的に分布する。ハクサンフウロ、モミジカラマツ、ヤマブキショウマなどの花に見られる。寄主植物は未知とされる。,"Pidonia (Cryptopidonia) hayashii Koike, 1971",,,,include,2026-07-11,冊子387頁の対象種欄を目視確認。原典Pidonia (Cryptopidonia)、現行Cryptopidoniaは同一分類群の組合せ変更。旧組合せspecies-22339へ重複反映せず、直前のミチノクヒメハナカミキリの情報も含めていない。,
kamikiri-h2-002,species-22224,ニセハコネホソハナカミキリ,ニセハコネホソハナカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,43,418,7〜8月,,日陰にあるノリウツギやショウマ類などに集まる。寄主植物は未知とされる。,"Idiostrangalia shimomurai N. Ohbayashi et Takahashi, 1985",,,,include,2026-07-11,冊子418頁内で完結する対象種欄を目視確認。ノリウツギとショウマ類は訪花先としてecologyに保持しhost_plantsには入れていない。直前種の6〜8月・タンナサワフタギ等と後続のハコネホソハナカミキリの情報は含めていない。,
kamikiri-h2-003,species-22320,ヤクシマホソコバネカミキリ,ヤクシマホソコバネカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,44-45,421-422,7月,,吹き上げや花上から採集されているがきわめてまれである。寄主植物は未知とされる。,"Necydalis (Necydalis) yakushimensis Kusama, 1975",,,,include,2026-07-11,見出しと本文前半は冊子421頁、採集状況・出現期・寄主欄は422頁へ続くため両頁を目視確認。直前のアマミホソコバネカミキリの6〜7月・シイ類と後続種の寄主は含めていない。,
kamikiri-h2-004,species-21924,キマダラカミキリ 基亜種,キマダラミヤマカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,47,426-427,5〜8月,各種広葉樹|,成虫はおもに夜間活動し、寄主植物の樹幹や各種広葉樹の樹液・花に集まり、灯火にもよく飛来する。,"Aeolesthes (Pseudaeolesthes) chrysothrix chrysothrix (Bates, 1873)",,,,include,2026-07-11,冊子426頁の種共通説明と426〜427頁の基亜種固有欄を分離して統合。原典和名と現行和名は異なるが学名は一致し、後続3亜種の出現期・分布は含めていない。,
kamikiri-h2-005,species-22118,サドチビアメイロカミキリ 本土亜種,サドチビアメイロカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,57,447,6〜8月,ヤチダモ|モクセイ科;ヤマトアオダモ|モクセイ科;コバノトネリコ|モクセイ科;オニグルミ|クルミ科;ケヤキ|ニレ科,成虫はミズキ、ゴトウヅルなどの花上から得られる。,"Obrium obscuripenne takakuwai Niisato, 2006",,,,include,2026-07-11,冊子447頁の対象亜種欄を目視確認。原典はO. japonicumの基準標本がメダカカミキリ属の別種に一致してこの名称を本亜種に使用できないと明記するためspecies-22119へは適用しない。省略和名は基亜種とも重なるが学名と亜種名で正本species-22118へ確定した。,
kamikiri-h2-006,species-22069,シラホシヒゲナガコバネカミキリ 亜種,ホソハネシラホシヒゲナガコバネカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,61,454,6〜8月,オオシラビソ|マツ科;カラマツ|マツ科,成虫はモミなどの枯死材で発見され、ときに多数得られることもあるが一般に個体数は少ない。,"Molorchus (Molorchus) ikedai Takakuwa, 1984",,,,include,2026-07-11,冊子454頁のM. ikedai欄を目視確認。原典は独立種Molorchus ikedai、現行はCaenoptera minor ikedaiという亜種組合せなので分類名は上書きせず、直前のM. minor fuscusにあるトドマツ・アカエゾマツ等も混入させていない。,
kamikiri-h2-007,species-22100,シバタヒゲナガコバネカミキリ 沖縄島亜種,オキナワヒゲナガコバネカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,63,458,3〜4月,ハイノキ属|ハイノキ科,成虫は各種の花上に集まるが個体数はあまり多くない。,"Glaphyra (Glaphyra) shibatai okinawana (Hayashi et Matsuda, 1976)",,,,include,2026-07-11,冊子458頁の種共通説明から3〜4月とハイノキ科ハイノキ属を、沖縄亜種固有欄から訪花生態を統合。高解像度画像で原典表記を確認し、正本species-22100へ適用して旧分類名重複行species-22101へは適用しない。,
kamikiri-h2-008,species-22020,カギモンミドリホソトラカミキリ,アマミカギモンミドリホソトラカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,86,504,6〜7月,,成虫はアデクやアカメガシワなど各種の花上から採集される。寄主植物は未知とされる。,"Rhaphuma amamiensis Hayashi, 1983",,,,include,2026-07-11,冊子504頁の対象種欄を目視確認。species-22021 Rhaphuma virens amamiensisは同じ欄の旧亜種組合せに由来するためspecies-22020へ1回だけ統合し、直前種の3〜4月・メダケ等は含めていない。,
kamikiri-h2-009,species-22879,ヨツボシシロオビゴマフカミキリ,ヨツボシシロオビゴマフカミキリ,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,91,514,4〜7月および秋期,モミ|マツ科;ツガ|マツ科;アカマツ|マツ科;クロマツ|マツ科,"モミやアカマツなど、太さ3〜10 cmほどの比較的細い枯枝から得られ、2月に成虫が材から割り出された例がある。","Mesosa (Mesosa) mediofasciata Breuning, 1942",,,,include,2026-07-11,冊子514頁内で完結する対象種欄を再確認。客観的な枯枝採集・2月の材内成虫記録だけを採用し、発育速度と羽化脱出時期に関する推測文は公開生態情報から除外した。,
kamikiri-merge-cryptopidonia-hayashii,species-22339,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Pidonia (Cryptopidonia) hayashii Koike, 1971",,"Pidonia (Cryptopidonia) hayashii Koike, 1971","Pidonia (Cryptopidonia) hayashii Koike, 1971",merge_duplicate_taxon,2026-07-11,現行Cryptopidonia hayashiiの旧属組合せとして同じ目録行に置かれる重複のため正本へ統合する。,species-22338
kamikiri-merge-rhaphuma-amamiensis,species-22021,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Rhaphuma virens amamiensis Hayashi, 1983",,"Rhaphuma virens amamiensis Hayashi, 1983","Rhaphuma virens amamiensis Hayashi, 1983",merge_duplicate_taxon,2026-07-11,現行Rhaphuma amamiensisの旧亜種組合せとして同じ目録行に置かれる重複のため正本へ統合する。,species-22020
kamikiri-merge-obrium-japonicum,species-22119,サドチビアメイロカミキリ,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Obrium japonicum Pic, 1904",サドチビアメイロカミキリ,"Obrium japonicum Pic, 1904",サドチビアメイロカミキリ,merge_duplicate_taxon,2026-07-11,原典と現行目録はObrium japonicumを本土亜種O. obscuripenne takakuwaiへ適用できない旧名として同じ記録に置くため、重複行を正本へ統合する。,species-22118
kamikiri-merge-glaphyra-shibatai-okinawana,species-22101,オキナワシバタヒゲナガコバネカミキリ,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Glaphyra shibatai okinawana Hayashi & Matsuda, 1976",オキナワシバタヒゲナガコバネカミキリ,"Glaphyra (Glaphyra) shibatai okinawana (Hayashi & Matsuda, 1976)",オキナワシバタヒゲナガコバネカミキリ,merge_duplicate_taxon,2026-07-11,現行Molorchus shibatai okinawanusの旧属組合せとして同じ目録行に置かれる重複のため正本species-22100へ統合する。,species-22100
kamikiri-official-duplicate-21864,species-21864,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Anaglyptus comosus Matsushita, 1941",,"Anaglyptus comosus Matsushita, 1941","Anaglyptus comosus Matsushita, 1941",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-21863の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-21863
kamikiri-official-duplicate-21895,species-21895,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Phymatodes (Poecilium) maaki viarius Danilevsky, 1988",,"Phymatodes (Poecilium) maaki viarius Danilevsky, 1988","Phymatodes (Poecilium) maaki viarius Danilevsky, 1988",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-21894の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-21894
kamikiri-official-duplicate-21897,species-21897,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Phymatodes quadrimaculatus Gressitt, 1935",,"Phymatodes quadrimaculatus Gressitt, 1935","Phymatodes quadrimaculatus Gressitt, 1935",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-21896の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-21896
kamikiri-official-duplicate-21934,species-21934,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Massicus raddei (Blessig, 1872)",,"Massicus raddei (Blessig, 1872)","Massicus raddei (Blessig, 1872)",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-21933の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-21933
kamikiri-official-duplicate-21971,species-21971,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Clytus yedoensis Kanô, 1933",,"Clytus yedoensis Kanô, 1933","Clytus yedoensis Kanô, 1933",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-21970の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-21970
kamikiri-official-duplicate-21989,species-21989,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Chlorophorus japonicus (Chevrolat, 1863)",,"Chlorophorus japonicus (Chevrolat, 1863)","Chlorophorus japonicus (Chevrolat, 1863)",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-21988の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-21988
kamikiri-official-duplicate-22003,species-22003,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Chlorophorus simillimus (Kraatz, 1879)",,"Chlorophorus simillimus (Kraatz, 1879)","Chlorophorus simillimus (Kraatz, 1879)",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22002の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22002
kamikiri-official-duplicate-22017,species-22017,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Hayashiclytus acutivittis acutivittis (Kraatz, 1879)",,"Hayashiclytus acutivittis acutivittis (Kraatz, 1879)","Hayashiclytus acutivittis acutivittis (Kraatz, 1879)",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22016の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22016
kamikiri-official-duplicate-22048,species-22048,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Spinotrechus grayii grayii (White, 1855)",,"Spinotrechus grayii grayii (White, 1855)","Spinotrechus grayii grayii (White, 1855)",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22047の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22047
kamikiri-official-duplicate-22066,species-22066,,,日本産カミキリムシ,日本産カミキリムシ_compressed.pdf,52299895c14c1fd1c74279dca00f6fd9ba64d36d69e3bf3dd9c3a29a92802e77,efb17b5912fbb2c144dab4d99924dbc341e8f64054be7909dd7818cad155bef2,,,,,,"Hesperophanes (Trichoferus) campestris (Faldermann, 1835)",,"Hesperophanes (Trichoferus) campestris (Faldermann, 1835)","Hesperophanes (Trichoferus) campestris (Faldermann, 1835)",merge_duplicate_taxon,2026-07-11,公式2026目録の同一レコードで正本species-22065の旧組合せとして確認した。重複側の食草・生態レコードは0件。詳細は公式目録重複監査表に保持する。,species-22065
