record_id,insect_id,japanese_name,note_type,reference_before,content_sha256,pdf_page,printed_page,review_decision,action_audit_id,source_scope,application_targets,excluded_targets,scope_decision_reason
note-999911,species-1357,ツツジキバガ,生態情報,日本産蛾類標準図鑑3,5df29b5588a08ca535ddd3be6dc7ac51518ab0a355f8a9f96b22be2a15447232,112,290,delete_note,SMG3-NOTE-0196,non_biological_field_spill_not_applicable,species-1357,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999912,species-1356,ミズナラキバガ,生態情報,日本産蛾類標準図鑑3,8a8f1eb35fce413564a5ffb6c7e387e8b5941d075689972e471888193737161a,112,291,delete_note,SMG3-NOTE-0197,non_biological_field_spill_not_applicable,species-1356,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999913,species-1355,コナラキバガ,生態情報,日本産蛾類標準図鑑3,d47bb652e775e228a7867802ba8f1c6971ef6f3126dd2572968cdac6dd01a369,112,291,delete_note,SMG3-NOTE-0198,non_biological_field_spill_not_applicable,species-1355,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999914,species-1359,クロチビキバガ,生態情報,日本産蛾類標準図鑑3,1a5ff383dc7b8f9bbc35500ce16d81c659cb72c39fc4c753c4fbde1b52f8eb6b,112,291,update_note,SMG3-NOTE-0199,species_level_account_without_subspecies_designation,species-1359,,出典に亜種名の明記がない種レベル記述。対応する現行亜種行がないため、該当行だけを修復する。
note-999915,species-1360,マエジロキバガ,生態情報,日本産蛾類標準図鑑3,fc6973fb581f32fbca94ba256dc3c99c33b68f290fca8ea3d421be1831207d7b,112,291,delete_note,SMG3-NOTE-0200,non_biological_field_spill_not_applicable,species-1360,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999916,species-1361,ハイマダラキバガ,生態情報,日本産蛾類標準図鑑3,7e963aca5df23d657f927959b3391a06479f31a1d73afaf2ba8dc2e5d428c295,113,292,delete_note,SMG3-NOTE-0201,non_biological_field_spill_not_applicable,species-1361,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999917,species-1368,マルバクロヘリキバガ,生態情報,日本産蛾類標準図鑑3,c6c44bf681d73625b4a8ed68f15e23cdab65dbe57340747d503685a55cba4ded,113,293,delete_note,SMG3-NOTE-0202,non_biological_field_spill_not_applicable,species-1368,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999918,species-1370,ミドリチビキバガ,生態情報,日本産蛾類標準図鑑3,4c1b648715afffe302028d067dea7ad34315226ede3ceddfda72c571efadbca8,113,293,delete_note,SMG3-NOTE-0203,non_biological_field_spill_not_applicable,species-1370,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999919,species-1371,ホソバハイキバガ,生態情報,日本産蛾類標準図鑑3,b6049479c82cad2bc671c0b7f240ee669911d46edf6fbefcb9082f86a86176a1,114,294,delete_note,SMG3-NOTE-0204,non_biological_field_spill_not_applicable,species-1371,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999920,species-1372,チェジュキバガ,生態情報,日本産蛾類標準図鑑3,c7343903f18fc79ef981434a29a5c81605126b84f1c65fd42172a4ba0c132416,114,294,delete_note,SMG3-NOTE-0205,non_biological_field_spill_not_applicable,species-1372,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999921,species-1373,ニセチェジュキバガ,生態情報,日本産蛾類標準図鑑3,aaf898fe5cadd939d2cd1491ff265249bff563009368897382119ab450840056,114,294,delete_note,SMG3-NOTE-0206,non_biological_field_spill_not_applicable,species-1373,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999922,species-1374,ハギノシロオビキバガ,生態情報,日本産蛾類標準図鑑3,09b98a0c97f8951b42e4f3e00b26c3dffcffced2482897b7f6243da18427cd6d,114,294,delete_note,SMG3-NOTE-0207,non_biological_field_spill_not_applicable,species-1374,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999923,species-1375,セジロチビキバガ,生態情報,日本産蛾類標準図鑑3,837149ca369924ad1cf2673cd011eec59b1eeb75aea1ae58f12066aa12d0cad1,114,294,delete_note,SMG3-NOTE-0208,non_biological_field_spill_not_applicable,species-1375,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999924,species-1377,カドホシキバガ,生態情報,日本産蛾類標準図鑑3,e991a162a8124947b58a44ea6e903dce2fa6d02543662e25d9ab46d120538575,114,294,delete_note,SMG3-NOTE-0209,non_biological_field_spill_not_applicable,species-1377,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999925,species-1378,クロカドホシキバガ,生態情報,日本産蛾類標準図鑑3,2f877f615214d2787fcf3b55cef99b402bd8d0219869170095faa39289161300,114,295,delete_note,SMG3-NOTE-0210,non_biological_field_spill_not_applicable,species-1378,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999926,species-1390,カギツマスジキバガ,生態情報,日本産蛾類標準図鑑3,8955074066fdbaff20365f4c54b6a5399ecb6a483268badcd85f817d7b28a9dd,114,295,delete_note,SMG3-NOTE-0211,non_biological_field_spill_not_applicable,species-1390,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999927,species-1379,カギツマシマキバガ,生態情報,日本産蛾類標準図鑑3,f36e0744c8752f144f9ac71a5d86d52f263ae3b1b46769bd3a71736d104fa21b,114,295,delete_note,SMG3-NOTE-0212,non_biological_field_spill_not_applicable,species-1379,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999928,species-1389,カギツマウススジキバガ,生態情報,日本産蛾類標準図鑑3,db5a435af45d7f46bd5880556f979f9784eecc244bd73b1731f1d08ee246c8f9,114,295,delete_note,SMG3-NOTE-0213,non_biological_field_spill_not_applicable,species-1389,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999929,species-1380,カギツマオビキバガ,生態情報,日本産蛾類標準図鑑3,c9984073191a310d96db70232567e0be07d89fd47b9b980de5bc8eee5950ba60,115,296,delete_note,SMG3-NOTE-0214,non_biological_field_spill_not_applicable,species-1380,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999930,species-1381,カギツマフトオビキバガ,生態情報,日本産蛾類標準図鑑3,0a318bac52b6e017ca09ebd31acb8cb363b02320adc36b2945c5f3ae73ee7e0e,115,296,delete_note,SMG3-NOTE-0215,non_biological_field_spill_not_applicable,species-1381,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999931,species-1382,カギツマドウガネキバガ,生態情報,日本産蛾類標準図鑑3,ef97e80a34438872bc55109e151015efd96caa6fe49c5f58573baa3d27f88928,115,296,delete_note,SMG3-NOTE-0216,non_biological_field_spill_not_applicable,species-1382,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999932,species-1383,タテスジカギツマキバガ,生態情報,日本産蛾類標準図鑑3,7a177e53f9c095c186f1b6e66bf7bb3d9ade9a973d32bc9dbbf8cc50df34e7a5,115,296,delete_note,SMG3-NOTE-0217,non_biological_field_spill_not_applicable,species-1383,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999933,species-1391,カギツマウスチャキバガ,生態情報,日本産蛾類標準図鑑3,d0e17d40fc452a4503d782f980d78d433753f869fa42a114c84d9f97ea0fc54a,115,296,delete_note,SMG3-NOTE-0218,non_biological_field_spill_not_applicable,species-1391,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999934,species-1384,カギツマクロキバガ,生態情報,日本産蛾類標準図鑑3,8ffaa1b5e56c39be7093fe058a9913f088f66ae255061a7aaa343f4f0e2da742,115,296,delete_note,SMG3-NOTE-0219,non_biological_field_spill_not_applicable,species-1384,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999935,species-1392,クルミシントメキバガ,生態情報,日本産蛾類標準図鑑3,39715a8132df15be2db8beb477a570254754805d409ffab6518234850dccdde9,115,297,delete_note,SMG3-NOTE-0220,non_biological_field_spill_not_applicable,species-1392,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999936,species-1393,ヤマモモキバガ,生態情報,日本産蛾類標準図鑑3,ad1ddd08701855a29cbaee4b290b683613ef590e50bf37d5c31e2e65605f308b,115,297,delete_note,SMG3-NOTE-0221,non_biological_field_spill_not_applicable,species-1393,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999937,species-1394,ツマスジキバガ,生態情報,日本産蛾類標準図鑑3,e58b11e9131d7e5f6bf2b32fc8c88d0b1355afdeac74b9912552f3c22422124f,115,297,delete_note,SMG3-NOTE-0222,non_biological_field_spill_not_applicable,species-1394,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999938,species-1386,トドマツツツミノキバガ,生態情報,日本産蛾類標準図鑑3,9d85c1a29396acfbabc38a4bfc37579b2e62a1917f4d739415581cc5b7572bf5,115,296,delete_note,SMG3-NOTE-0223,non_biological_field_spill_not_applicable,species-1386,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999939,species-1395,クロバイキバガ,生態情報,日本産蛾類標準図鑑3,114d2f77846e96329e816bfed762b1d45b877ab30342c4b47c5e472f7a7fbf14,115,297,delete_note,SMG3-NOTE-0224,non_biological_field_spill_not_applicable,species-1395,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999940,species-1390,カギツマスジキバガ,生態情報,日本産蛾類標準図鑑3,9991f99953a0a77b4c9963265aa60d3ff94bb4fb8f93ce8201387fe91cc79d80,114,295,delete_note,SMG3-NOTE-0225,non_biological_field_spill_not_applicable,species-1390,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999941,species-0879,フタテンシロクサモグリガ,生態情報,日本産蛾類標準図鑑3,d08a692642d5c76f788e6cde117acfabfe7fbd350c9518c88be7ea82501e828c,70,206,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0879,,修正対象ではないため、既存の適用範囲を変更しない。
note-999942,species-0880,マダラクサモグリガ,生態情報,日本産蛾類標準図鑑3,a7664ea268b44a7889550b0bd0f5845881b7a57740abe091f354558fcd1f0883,70,206,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0880,,修正対象ではないため、既存の適用範囲を変更しない。
note-999943,species-0881,シンセンクサモグリガ,生態情報,日本産蛾類標準図鑑3,4c93e7cec85356569ed6283c37d47a9c90620cfac62d0a7d659d59deb11229b4,70,206,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0881,,修正対象ではないため、既存の適用範囲を変更しない。
note-999944,species-0884,クサヨシクサモグリガ,生態情報,日本産蛾類標準図鑑3,ca552220d8562e8772c2f59829a1456665535bb3e6600436378a5a811aca0b1a,70,207,update_note,SMG3-NOTE-0226,species_level_account_without_subspecies_designation,species-0884,,出典に亜種名の明記がない種レベル記述。対応する現行亜種行がないため、該当行だけを修復する。
note-999946,species-0888,アマミノクサモグリガ,生態情報,日本産蛾類標準図鑑3,19f323a3e317e8ce33afce496e28b1d485c8ebe532d100473a74d37e7834288b,71,208,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0888,,修正対象ではないため、既存の適用範囲を変更しない。
note-999947,species-0890,フタオビススキクサモグリガ,生態情報,日本産蛾類標準図鑑3,5f37a5967bafaf2928b9f7e7a5fb81b9fdef2a66e0e6a6caedd2cda2d56166bf,71,209,delete_note,SMG3-NOTE-0227,non_biological_field_spill_not_applicable,species-0890,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999948,species-0891,ススキクサモグリガ,生態情報,日本産蛾類標準図鑑3,985f7bf7560ac0cbdc4176db0dd467d61559505a7b615d43fcae8fc9f425bc4a,71,209,update_note,SMG3-NOTE-0228,geographically_bounded_species_account,species-0891,,地域・島・国外に限定された記述なので該当行だけを修復する。対応する現行亜種行はない。
note-999949,species-0892,チヂミザサクサモグリガ,生態情報,日本産蛾類標準図鑑3,6da04f3e966a9eef1232e11255bf224c4de238664e7ce0ada1194f4c9a718497,71,209,delete_note,SMG3-NOTE-0229,non_biological_field_spill_not_applicable,species-0892,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999950,species-0894,ニッポンクサモグリガ,生態情報,日本産蛾類標準図鑑3,384b4052d4ab0dd15a7d78119149989c110deb7508f1b558d89d5d9d9188fccc,72,210,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0894,,修正対象ではないため、既存の適用範囲を変更しない。
note-999951,species-0895,カタキオビマルハキバガ,生態情報,日本産蛾類標準図鑑3,230ac649af6cf5c636c38e4444286a045c98ed467df0e2baa88a400a2c71e232,72,211,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0895,,修正対象ではないため、既存の適用範囲を変更しない。
note-999952,species-0898,アヤメオビマルハキバガ,生態情報,日本産蛾類標準図鑑3,08d61804abdb771660355cbbaf79592085730b664fa9f332e8faf6ae5c6ce837,72,211,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0898,,修正対象ではないため、既存の適用範囲を変更しない。
note-999953,species-0899,ツガヒロバキバガ,生態情報,日本産蛾類標準図鑑3,b607feacae55bab0bf02840cc62599f5ebb0db56464ef6217cb791b84a24045a,72,211,update_note,SMG3-NOTE-0230,species_level_account_without_subspecies_designation,species-0899,,出典に亜種名の明記がない種レベル記述。対応する現行亜種行がないため、該当行だけを修復する。
note-999954,species-0901,ヨツモンキヌバコガ,生態情報,日本産蛾類標準図鑑3,4bfcd13eb51ac5c71d245b6a8b510a56fd1da6655c137fcceb87a227cecee836,,,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0901,,修正対象ではないため、既存の適用範囲を変更しない。
note-999955,species-0900,トガリヒロバキバガ,生態情報,日本産蛾類標準図鑑3,c1db4dab872c84af98b3d706e6be818dd7583a3516fe0fd0582938e60435a583,73,212,delete_note,SMG3-NOTE-0231,non_biological_field_spill_not_applicable,species-0900,,生態情報ではない欄混入のため、亜種共有の判定対象外。
note-999956,species-0905,イッシキメスコバネキバガ,生態情報,日本産蛾類標準図鑑3,3f74f8c353d5769fc8e134ca3ac95e2dd2f6f9e27372dd88544dab1aaa6b2859,,,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0905,,修正対象ではないため、既存の適用範囲を変更しない。
note-999957,species-0906,メスコバネキバガ,生態情報,日本産蛾類標準図鑑3,e3166c89cb7f204a83c35d559084019fbbe33ae0294bcaeaae8c9cb9d3a801f1,73,212,retain_no_clear_ocr_semantic_collapse_field_spill_or_truncation,,not_applicable_no_change,species-0906,,修正対象ではないため、既存の適用範囲を変更しない。
