audit_id,audit_batch,volume,plant_name,similar_taxa,approved_content,source,source_pdf_file,source_pdf_sha256,pdf_page,printed_page,decision,exclusion_reason,reviewed_on,cleanup_field,cleanup_current_value,cleanup_intermediate_value,cleanup_replacement,review_note
wildplants-v2-identification-0013,volume2_comparison_candidates,2,ホソバヒメミソハギ,ナンゴクヒメミソハギ,ナンゴクヒメミソハギと同じく花弁は約2 mmで果実は萼筒内にあるが、ホソバヒメミソハギは花柄が2 mm以下、果実径3.5～5 mmである。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,41,80,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0014,volume2_comparison_candidates,2,ナンゴクヒメミソハギ,ホソバヒメミソハギ,ホソバヒメミソハギと同じく花弁は約2 mmで果実は萼筒内にあるが、ナンゴクヒメミソハギは花柄が3～10 mm、果実径2～3.5 mmである。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,41,80,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0015,volume2_comparison_candidates,2,シマミソハギ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,41,80,exclude_unstable_distinction,Only an unquantified whole-plant size difference is given and the source does not provide a reproducible diagnostic trait.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。定量値や部位形質がないため公開識別欄から除外。
wildplants-v2-identification-0016,volume2_comparison_candidates,2,シマサルスベリ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,41,81,exclude_generic_key,"The cue belongs to generic genus/family discussion or a key, not a supported species-level diagnosis.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0017,volume2_comparison_candidates,2,ミソハギ,エゾミソハギ,エゾミソハギに似るが、茎に毛がなく、高さは約1 mである。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,41,81,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0018,volume2_comparison_candidates,2,ヤナギラン,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,43,84,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0019,volume2_comparison_candidates,2,ケミヤマタニタデ,ミヤマタニタデ,ミヤマタニタデに似るが、茎と葉に曲がった毛が生え、花序がよりまばらである。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,43,85,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0020,volume2_comparison_candidates,2,ヒロハノミズタマソウ,ミズタマソウ,ミズタマソウとウシタキソウの雑種で、葉が卵形、基部がやや心形となり、葉柄が長い。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,43,85,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0021,volume2_comparison_candidates,2,ヒロハノミズタマソウ,ウシタキソウ,ミズタマソウとウシタキソウの雑種で、葉が卵形、基部がやや心形となり、葉柄が長い。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,43,85,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0022,volume2_comparison_candidates,2,イワアカバナ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,44,86,exclude_unstable_distinction,Only an unquantified whole-plant size difference is given and the source does not provide a reproducible diagnostic trait.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。定量値や部位形質がないため公開識別欄から除外。
wildplants-v2-identification-0023,volume2_comparison_candidates,2,ノダアカバナ,カラフトアカバナ、イワアカバナ,ノダアカバナはカラフトアカバナやイワアカバナに似るが、花数が多い。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,44,87,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0024,volume2_comparison_candidates,2,ノダアカバナ,カラフトアカバナ、イワアカバナ,ノダアカバナはカラフトアカバナやイワアカバナに似るが、花数が多い。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,44,87,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0025,volume2_comparison_candidates,2,チョウジタデ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,45,88,exclude_no_objective_difference,"No named comparison taxon plus an objective, reliable differentiating trait was established.",2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0026,volume2_comparison_candidates,2,アデク,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,47,92,exclude_mere_resemblance,Resemblance is stated without an objective differentiating character.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0027,volume2_comparison_candidates,2,アメリカハナノキ,ハナノキ,ハナノキに似るが、1花序に約10花がつき、葉は大きく切れ込みが深い。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,52,103,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0028,volume2_comparison_candidates,2,マロニエ,トチノキ,トチノキと比べ、花は全体に淡紅色で、蒴果に短いとげがある。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,54,107,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0029,volume2_comparison_candidates,2,ミヤマキハダ,オオバキハダ,オオバキハダに似るが、樹皮が厚く、小葉基部は広いくさび形である。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,57,112,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0030,volume2_comparison_candidates,2,タカサゴイチビ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,60,119,exclude_taxonomic_relatedness,Taxonomic relatedness is stated without an objective identification character.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0031,volume2_comparison_candidates,2,シマツナソ,タイワンツナソ,タイワンツナソに似るが、茎が低く、基部から多く分枝する。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,61,120,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0032,volume2_comparison_candidates,2,オオハマボウ,サキシマハマボウ,オオハマボウはサキシマハマボウと比べ、葉が円心形で基部が心形、葉裏に星状毛が密生し、宿存性の副萼片がある。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,63,125,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0033,volume2_comparison_candidates,2,カジノハラセンソウ,ラセンソウ,ラセンソウに似るが、多年草または半低木になる。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,64,126,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0034,volume2_comparison_candidates,2,カワチスズシロソウ,スズシロソウ,スズシロソウと比べ、匍匐枝を出さない。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,71,140,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0035,volume2_comparison_candidates,2,フジハタザオ,,,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,71,140,exclude_unstable_distinction,The source says the taxa are not reliably distinguishable or treats the distinction as unstable.,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0036,volume2_comparison_candidates,2,タチタネツケバナ,タネツケバナ,タネツケバナに似るが、河原や林縁などのやや乾いた明るい場所に生える。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,73,145,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0037,volume2_comparison_candidates,2,オオケタネツケバナ,オオバタネツケバナ,オオバタネツケバナに似るが、茎は基部から直立する。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,73,145,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
wildplants-v2-identification-0038,volume2_comparison_candidates,2,ヒメクジラグサ,クジラグサ,クジラグサに似るが、やや小型で、果実が棍棒状、種子が2列に並ぶ。,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,74,146,include,,2026-07-12,,,,,原PDF画像で対象種・比較対象・識別形質・冊子ページを確認。OCRは候補探索のみに使用。
