audit_id,source,source_pdf_file,source_pdf_sha256,plant_name,field,before,intermediate_after,after,pdf_page,printed_page,corrected_plant_name,corrected_scientific_name,page_reference_action,decision,verification_method,similar_taxa,distinguishing_features,reviewed_on,review_note
wildplants-profile-integrity-v2-0080,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハガクレツリフネ,habitat,山地の林内や林緑の湿ったところに生える一年草,,山地の林内や林縁の湿ったところに生える一年草,114,226,,,,replace,original_pdf_full_field_visual_review,キツリフネ;ツリフネソウ,ハガクレツリフネは花序が下垂して葉の下方に隠れ、距は内曲するが渦巻き状にはならない,2026-07-12,対象種欄全体を原PDF画像で目視確認。原PDFの対象種欄全体を目視し、欄境界・該当field・別種混入・同欄の別OCR誤り・主観／推測の有無を確認した。現行値を維持する。 独立クロスチェックで対象種欄全体を原PDF画像で再確認。原PDFの対象種欄をページ画像で目視し、欄境界、全文、比較形質、主観・推測の混入がないことを確認した。
wildplants-profile-integrity-v2-0081,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オニコナスビ,distribution,7.オニコナスビ Lysimachia tashiroi Makino （PL.259） 九州の中北部の山地にまれに見られる多年草,,九州中北部の山地にまれに見られる,120,239,,,,replace,original_pdf_visual_review,,,2026-07-12,profile_id=plant-profile-003218。PDF冊子p.239の対象種本文を確認。見出し・学名・生活形を除き、分布・生育域だけに整形した。
wildplants-profile-integrity-v2-0082,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,コナスビ,habitat,はヨーロッパ原産の多年草で、林緑などのやや湿った空き地に生える,はヨーロッパ原産の多年草で、林縁などのやや湿った空き地に生える,低地から山地の道ばたや草原にふつうに見られる多年草,120,239,,,,replace,original_pdf_full_field_visual_review,ヒメコナスビ,コナスビは葉身が長さ10-25mm、花冠は径6-7mm。ヒメコナスビは葉が長さ3-7mmと小さいが、花はやや大型,2026-07-12,対象種欄全体を原PDF画像で目視確認。原PDFのコナスビ欄全体を目視。コバンコナスビの原産・生育地文が混入していたため対象種の記述に置換した。 独立クロスチェックで対象種欄全体を原PDF画像で再確認。原本はヒメコナスビの花を「やや大型」とする。入力の「より小さい」は逆。具体的な識別形質が本文にないコバンコナスビは比較対象から外した。
wildplants-profile-integrity-v2-0083,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ツマトリソウ,habitat,亜高山の草地や林緑に生える,山間の草地や林縁に生える多年草,亜高山の草地や林縁に生える,120,239,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原PDFの対象種欄全体を目視し、欄境界を確認してOCR誤りまたは欠落を補正した。 独立クロスチェックで対象種欄全体を原PDF画像で再確認。原本は「亜高山の草地や林縁に生える」。入力の「山間」と「多年草」は対象種欄の本文にないため除いた。
wildplants-profile-integrity-v2-0084,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オオサクラソウ,habitat,亜高山の林緑や谷沿いの湿気の多いところに生える,,亜高山の林縁や谷沿いの湿気の多いところに生える,122,242,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原PDFの対象種欄全体を目視し、欄境界・該当field・別種混入・同欄の別OCR誤り・主観／推測の有無を確認した。現行値を維持する。
wildplants-profile-integrity-v2-0085,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒナザクラ,habitat,雪の多い亜高山帯の温原に生える,,雪の多い亜高山帯の湿原に生える,122,243,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原PDFの対象種欄全体を目視し、欄境界・該当field・別種混入・同欄の別OCR誤り・主観／推測の有無を確認した。現行値を維持する。
wildplants-profile-integrity-v2-0086,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,サザンカ,habitat,林緑、林中、または低木装に混じって生える,林縁、林中、または低木装に混じって生える,林縁、林中、または低木叢に混じって生える,124,246,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原PDFの対象種欄全体を目視し、欄境界を確認してOCR誤りまたは欠落を補正した。 独立クロスチェックで対象種欄全体を原PDF画像で再確認。原PDFの対象種欄をページ画像で目視し、欄境界、全文、比較形質、主観・推測の混入がないことを確認した。
wildplants-profile-integrity-v2-0087,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒサカキサザンカ,habitat,ヒメツバキ〔ムニンヒメツバキ〕Schima wallichii （DC.） Korth. subsp. mnertensiana （Siebold et Zucc.） 常緑性の高木でときに低木状、小枝には柔毛が生える,,,124,246,,,,delete,original_pdf_visual_review,,,2026-07-12,profile_id=plant-profile-003264。現値は隣接するヒメツバキの形態記述。PDF冊子p.246の対象種本文に客観的な生育環境の記載がないため削除した。
wildplants-profile-integrity-v2-0088,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,コハクウンボク,habitat,山地に生える高さ3～5mの落薬性小高木,山地に生える高さ3～5mの落葉性小高木,山地に生える高さ3-5mの落葉性小高木,128,254,,,,replace,original_pdf_full_field_visual_review,ハクウンボク,コハクウンボクは花序が短く少数花をつけ、花冠裂片が筒部より短く、葉は小型で不規則な粗い鋸歯がある,2026-07-12,対象種欄全体を原PDF画像で目視確認。原PDFの対象種欄全体を目視し、欄境界を確認してOCR誤りまたは欠落を補正した。 独立クロスチェックで対象種欄全体を原PDF画像で再確認。原PDFの対象種欄をページ画像で目視し、欄境界、全文、比較形質、主観・推測の混入がないことを確認した。
wildplants-profile-integrity-v2-0089,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,マタタビ,habitat,北海道・本州・四国・九州の山地（特に林緑）、原野、丘陵地などに群生し,北海道・本州・四国・九州の山地（特に林縁）、原野、丘陵地などに群生し,北海道・本州・四国・九州の山地（特に林縁）、原野、丘陵地などに群生する,128,255,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原PDFの対象種欄全体を目視し、欄境界を確認してOCR誤りまたは欠落を補正した。 独立クロスチェックで対象種欄全体を原PDF画像で再確認。原PDFの対象種欄をページ画像で目視し、欄境界、全文、比較形質、主観・推測の混入がないことを確認した。
wildplants-profile-integrity-v2-0090,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,イチゲイチヤクソウ,distribution,1.イチゲイチヤクソウ Moneses unillora （L.） A. Gray （PL.290） 北海道の針葉林の暗い林中のコケ群落内にごくまれに見られる,,北海道に見られ、南千島北部・サハリン中部以北・カムチャツカ半島・朝鮮半島・中国・台湾から北半球の冷温帯～亜寒帯に広く分布する,131,261,,,,replace,original_pdf_visual_review,,,2026-07-12,profile_id=plant-profile-003307。PDF冊子p.261の対象種本文を確認。見出し・生育環境を除き、分布情報だけに整形した。
wildplants-profile-integrity-v2-0091,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,エゾイチヤクソウ,habitat,亜高山帯のダケカンバ林緑などに生える多年草,,亜高山帯のダケカンバ林縁などに生える多年草,132,262,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原PDFの対象種欄全体を目視し、欄境界・該当field・別種混入・同欄の別OCR誤り・主観／推測の有無を確認した。現行値を維持する。
wildplants-profile-integrity-v2-0092,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,コイチヤクソウ,habitat,亜高山の針薬林内に生える高さ10cmほどの小さな多年草,,亜高山の針葉林内に生える高さ10cmほどの小さな多年草,132,262,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原PDFの対象種欄全体を目視し、欄境界・該当field・別種混入・同欄の別OCR誤り・主観／推測の有無を確認した。現行値を維持する。
wildplants-profile-integrity-v2-0093,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ジンヨウイチヤクソウ,habitat,亜高山の針薬荷林下に生える多年草,,亜高山の針葉樹林下に生える,132,263,,,,replace,original_pdf_visual_review,,,2026-07-12,profile_id=plant-profile-003317。PDF冊子p.263を目視確認。「針薬荷林」を「針葉樹林」に訂正し、生活形をhabitat欄から除いた。 原PDFの左右冊子頁へ再定位し、確定的なOCR誤読「針薬」を「針葉」へ訂正。置換対応は別紙の代表原画像監査で確認し、分割OCRは位置決めにのみ使用。
wildplants-profile-integrity-v2-0094,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,レンゲツツジ,habitat,本州～九州の山地の林緑や草地に生える,,本州～九州の山地の林縁や草地に生える,136,270,,,,replace,original_pdf_full_field_visual_review,,,2026-07-12,対象種欄全体を原PDF画像で目視確認。原PDFの対象種欄全体を目視し、欄境界・該当field・別種混入・同欄の別OCR誤り・主観／推測の有無を確認した。現行値を維持する。
