audit_id,source,source_pdf_file,source_pdf_sha256,plant_name,audit_category,current_value,reference_value,decision,verified_value,pdf_page,printed_page,reviewed_on,verification_method,review_note
wildplants-taxonomy-followup-0371,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,エゾノキヌヤナギ,possible_ocr_latin_typo_against_ylist,Salix sclwerinii,Salix schwerinii,correct_ocr,Salix schwerinii,24,46,2026-07-12,original_pdf_visual_review,原PDF冊子p.46の種見出し「Salix schwerinii」を目視確認。属見出しは「ヤナギ属 Salix」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0372,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,アリアケスミレ,possible_ocr_latin_typo_against_ylist,Viola betonieifolia,Viola betonicifolia var. albescens,correct_ocr,Viola betonicifolia var. albescens,29,57,2026-07-12,original_pdf_visual_review,原PDF冊子p.57の種見出し「Viola betonicifolia var. albescens」を目視確認。属見出しは「スミレ属 Viola」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0373,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,スミレサイシン,possible_ocr_latin_typo_against_ylist,Viola yaginata,Viola vaginata,correct_ocr,Viola vaginata,29,56,2026-07-12,original_pdf_visual_review,原PDF冊子p.56の種見出し「Viola vaginata」を目視確認。属見出しは「スミレ属 Viola」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0374,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒメスミレ,possible_ocr_latin_typo_against_ylist,Viola inconspieua,Viola inconspicua subsp. nagasakiensis,correct_ocr,Viola inconspicua subsp. nagasakiensis,29,57,2026-07-12,original_pdf_visual_review,原PDF冊子p.57の種見出し「Viola inconspicua subsp. nagasakiensis」を目視確認。属見出しは「スミレ属 Viola」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0375,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,コスミレ,possible_ocr_latin_typo_against_ylist,Viola japoniea,Viola japonica,correct_ocr,Viola japonica,30,58,2026-07-12,original_pdf_visual_review,原PDF冊子p.58の種見出し「Viola japonica」を目視確認。属見出しは「スミレ属 Viola」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0376,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,テリハボク,possible_ocr_latin_typo_against_ylist,Caloplyllum inoplyllum,Calophyllum inophyllum,correct_ocr,Calophyllum inophyllum,32,63,2026-07-12,original_pdf_visual_review,原PDF冊子p.63の種見出し「Calophyllum inophyllum」を目視確認。属見出しは「テリハボク属 Calophyllum」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0377,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,フクギ,possible_ocr_latin_typo_against_ylist,Garcinia subelliptiea,Garcinia subelliptica,correct_ocr,Garcinia subelliptica,33,64,2026-07-12,original_pdf_visual_review,原PDF冊子p.64の種見出し「Garcinia subelliptica」を目視確認。属見出しは「フクギ属 Garcinia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0378,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,トモエソウ,possible_ocr_latin_typo_against_ylist,Hypericum aseyron,Hypericum ascyron subsp. ascyron var. ascyron,correct_ocr,Hypericum ascyron var. ascyron,36,70,2026-07-12,original_pdf_visual_review,原PDF冊子p.70の種見出し「Hypericum ascyron var. ascyron」を目視確認。属見出しは「オトギリソウ属 Hypericum」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0379,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,オトギリソウ,possible_ocr_latin_typo_against_ylist,Eyperieum erectum,Hypericum erectum,correct_ocr,Hypericum erectum var. erectum,37,72,2026-07-12,original_pdf_visual_review,原PDF冊子p.72の種見出し「Hypericum erectum var. erectum」を目視確認。属見出しは「オトギリソウ属 Hypericum」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0380,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,シマサルスベリ,possible_ocr_latin_typo_against_ylist,Lagerstroemia subeostata,Lagerstroemia subcostata var. subcostata,correct_ocr,Lagerstroemia subcostata var. subcostata,41,80,2026-07-12,original_pdf_visual_review,原PDF冊子p.80の種見出し「Lagerstroemia subcostata var. subcostata」を目視確認。属見出しは「サルスベリ属 Lagerstroemia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0381,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヒメミソハギ,possible_ocr_latin_typo_against_ylist,Ammamnia multilora,Ammannia multiflora,correct_ocr,Ammannia multiflora,41,80,2026-07-12,original_pdf_visual_review,原PDF冊子p.80の種見出し「Ammannia multiflora」を目視確認。属見出しは「ヒメミソハギ属 Ammannia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0382,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ミズタマソウ,possible_ocr_latin_typo_against_ylist,Cireaea mollis,Circaea mollis,correct_ocr,Circaea mollis,43,85,2026-07-12,original_pdf_visual_review,原PDF冊子p.85の種見出し「Circaea mollis」を目視確認。属見出しは「ミズタマソウ属 Circaea」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0383,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヤマウルシ,possible_ocr_latin_typo_against_ylist,Toxicodendron trichoearpum,Toxicodendron trichocarpum,correct_ocr,Toxicodendron trichocarpum,50,99,2026-07-12,original_pdf_visual_review,原PDF冊子p.99の種見出し「Toxicodendron trichocarpum」を目視確認。属見出しは「ウルシ属 Toxicodendron」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0384,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,カラコギカエデ,possible_ocr_latin_typo_against_ylist,Acer tatarieum,Acer tataricum subsp. aidzuense,correct_ocr,Acer tataricum subsp. aidzuense,52,103,2026-07-12,original_pdf_visual_review,原PDF冊子p.103の種見出し「Acer tataricum subsp. aidzuense」を目視確認。属見出しは「カエデ属 Acer」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0385,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハナノキ,possible_ocr_latin_typo_against_ylist,Acer pyenanthum,Acer pycnanthum,correct_ocr,Acer pycnanthum,52,103,2026-07-12,original_pdf_visual_review,原PDF冊子p.103の種見出し「Acer pycnanthum」を目視確認。属見出しは「カエデ属 Acer」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0386,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,メグスリノキ,possible_ocr_latin_typo_against_ylist,Acer masimowiezianum,Acer maximowiczianum,correct_ocr,Acer maximowiczianum,54,106,2026-07-12,original_pdf_visual_review,原PDF冊子p.106の種見出し「Acer maximowiczianum」を目視確認。属見出しは「カエデ属 Acer」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0387,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,マツカゼソウ,possible_ocr_latin_typo_against_ylist,Boenninghausenia albillora,Boenninghausenia albiflora var. japonica,correct_ocr,Boenninghausenia albiflora var. japonica,55,109,2026-07-12,original_pdf_visual_review,原PDF冊子p.109の種見出し「Boenninghausenia albiflora var. japonica」を目視確認。属見出しは「マツカゼソウ属 Boenninghausenia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0388,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ムクロジ,possible_ocr_latin_typo_against_ylist,Sapindas mukorossi,Sapindus mukorossi,correct_ocr,Sapindus mukorossi,55,108,2026-07-12,original_pdf_visual_review,原PDF冊子p.108の種見出し「Sapindus mukorossi」を目視確認。属見出しは「ムクロジ属 Sapindus」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0389,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハナシンボウギ,possible_ocr_latin_typo_against_ylist,Glyeosmis parviflora,Glycosmis parviflora,correct_ocr,Glycosmis parviflora,56,110,2026-07-12,original_pdf_visual_review,原PDF冊子p.110の種見出し「Glycosmis parviflora」を目視確認。属見出しは「ハナシンボウギ属 Glycosmis」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0390,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,イヌザンショウ,possible_ocr_latin_typo_against_ylist,Zanthosylum sehinifolium,Zanthoxylum schinifolium var. schinifolium,correct_ocr,Zanthoxylum schinifolium var. schinifolium,58,114,2026-07-12,original_pdf_visual_review,原PDF冊子p.114の種見出し「Zanthoxylum schinifolium var. schinifolium」を目視確認。属見出しは「サンショウ属 Zanthoxylum」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0391,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,カラスノゴマ,possible_ocr_latin_typo_against_ylist,Corchoropsis erenata,Corchoropsis crenata,correct_ocr,Corchoropsis crenata,60,119,2026-07-12,original_pdf_visual_review,原PDF冊子p.119の種見出し「Corchoropsis crenata」を目視確認。属見出しは「カラスノゴマ属 Corchoropsis」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0392,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ハマボウ,possible_ocr_latin_typo_against_ylist,Hibiseus hamabo,Hibiscus hamabo,correct_ocr,Hibiscus hamabo,62,123,2026-07-12,original_pdf_visual_review,原PDF冊子p.123の種見出し「Hibiscus hamabo」を目視確認。属見出しは「フヨウ属 Hibiscus」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0393,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,フヨウ,possible_ocr_latin_typo_against_ylist,Hibiseus mutabilis,Hibiscus mutabilis,correct_ocr,Hibiscus mutabilis,62,122,2026-07-12,original_pdf_visual_review,原PDF冊子p.122の種見出し「Hibiscus mutabilis」を目視確認。属見出しは「フヨウ属 Hibiscus」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0394,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ムクゲ,possible_ocr_latin_typo_against_ylist,Hibiseus syriacus,Hibiscus syriacus,correct_ocr,Hibiscus syriacus,62,123,2026-07-12,original_pdf_visual_review,原PDF冊子p.123の種見出し「Hibiscus syriacus」を目視確認。属見出しは「フヨウ属 Hibiscus」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
wildplants-taxonomy-followup-0395,日本の野生植物 第2巻,日本の野生植物 2- ミゾハコベ科～スイカズラ科 ―フィールド版―改訂新版.pdf,2d104638c72cbfc58f17ab38223bce3d7798f72abc2d14fa4495a3a7546f3b12,ヘラノキ,possible_ocr_latin_typo_against_ylist,Tiia kiusiana,Tilia kiusiana,correct_ocr,Tilia kiusiana,63,125,2026-07-12,original_pdf_visual_review,原PDF冊子p.125の種見出し「Tilia kiusiana」を目視確認。属見出しは「シナノキ属 Tilia」。現行scientific_nameはOCR誤りのためreplace。 独立した2回の原PDF画像照合で一致した。
